sensor_index,name,timestamp,pm1_0,pm2_5
292949,TEC-AMM-RA-003,2026-09-08T17:50:34.862731+00:00,26.1,33.9
292951,TEC-AMM-RB-004,2026-09-08T17:50:34.862731+00:00,28.5,39.8
292947,TEC-AMM-RA-004,2026-09-08T17:50:34.862731+00:00,28.0,37.9
292957,TEC-AMM-RC-008,2026-09-08T17:50:34.862731+00:00,22.2,29.7
292973,TEC-AMM-RC-003,2026-09-08T17:50:34.862731+00:00,25.7,34.7
292983,TEC-AMM-RC-007,2026-09-08T17:50:34.862731+00:00,17.7,24.9
292997,TEC-AMM-RF-004,2026-09-08T17:50:34.862731+00:00,25.9,34.7
292999,TEC-AMM-RE-002,2026-09-08T17:50:34.862731+00:00,24.1,31.3
293001,TEC-AMM-RF-006,2026-09-08T17:50:34.862731+00:00,26.2,35.0
293003,TEC-AMM-RB-006,2026-09-08T17:50:34.862731+00:00,28.5,39.4
293469,Leon Ortigosa ABP,2026-09-08T17:50:34.862731+00:00,28.2,40.2
293465,Loma Larga,2026-09-08T17:50:34.862731+00:00,30.8,44.5
293467,UMF37,2026-09-08T17:50:34.862731+00:00,25.3,34.2
33027,Lagos del Bosque,2026-09-08T17:50:34.862731+00:00,12.2,19.3
33117,Liceo de Monterrey,2026-09-08T17:50:34.862731+00:00,31.4,48.5
34441,Callejon de los Ayala,2026-09-08T17:50:34.862731+00:00,5.9,10.4
34499,San Patricio #106,2026-09-08T17:50:34.862731+00:00,0.0,0.0
34511,Rosario,2026-09-08T17:50:34.862731+00:00,16.5,27.1
38663,Rayon Norte,2026-09-08T17:50:34.862731+00:00,14.2,19.1
42211,RF,2026-09-08T17:50:34.862731+00:00,28.3,43.2
305140,Bicla,2026-09-08T17:50:34.862731+00:00,26.3,36.7
305164,NuevaMaderoDave,2026-09-08T17:50:34.862731+00:00,26.5,36.5
305192,11a avenida cumbres 1 sector,2026-09-08T17:50:34.862731+00:00,26.1,35.0
305232,PurpleAir Ancira Mty,2026-09-08T17:50:34.862731+00:00,32.8,45.8
43627,Liceo de Monterrey Rosemont,2026-09-08T17:50:34.862731+00:00,23.6,24.7
45769,Huascaran,2026-09-08T17:50:34.862731+00:00,15.9,23.2
308956,Jardín de las carreras,2026-09-08T17:50:34.862731+00:00,28.2,39.3
49949,El Horizonte,2026-09-08T17:50:34.862731+00:00,22.2,36.1
50555,Treviño,2026-09-08T17:50:34.862731+00:00,0.0,0.0
50871,TEC Garza Laguera,2026-09-08T17:50:34.862731+00:00,11.8,17.2
321194,Ramsesgs,2026-09-08T17:50:34.862731+00:00,30.9,44.5
119937,Grupo Reforma Cumbres,2026-09-08T17:50:34.862731+00:00,15.0,22.8
119965,Grupo Reforma El Norte,2026-09-08T17:50:34.862731+00:00,21.6,31.3
121825,Grupo Reforma Sierra Madre,2026-09-08T17:50:34.862731+00:00,3327.8,3327.8
136522,Bosques de La Pastora,2026-09-08T17:50:34.862731+00:00,19.0,28.6
147010,Santa Barbara,2026-09-08T17:50:34.862731+00:00,17.9,24.0
174781,Colegio Cambridge de Monterrey Campus Mitras,2026-09-08T17:50:34.862731+00:00,24.5,31.7
174787,Colegio Cambridge de Monterrey Campus Norte,2026-09-08T17:50:34.862731+00:00,23.2,28.8
189431,BEA,2026-09-08T17:50:34.862731+00:00,26.2,39.3
189435,Olinalá,2026-09-08T17:50:34.862731+00:00,21.1,32.4
189447,Río Amazonas NO,2026-09-08T17:50:34.862731+00:00,28.9,45.9
189455,CHIPINQUE CAV,2026-09-08T17:50:34.862731+00:00,23.4,38.0
189469,Hospital Zambran Hellion TecSalud,2026-09-08T17:50:34.862731+00:00,27.8,43.9
208785,Colegio Cambridge de Monterrey Campus Anáhuac,2026-09-08T17:50:34.862731+00:00,23.3,30.8
209147,Rincon de San Jeronimo,2026-09-08T17:50:34.862731+00:00,21.2,32.8
227879,Rectoria,2026-09-08T17:50:34.862731+00:00,26.1,35.5
227887,Sensor_Purple_Air-Explanada_EGP-Entrada_Prin,2026-09-08T17:50:34.862731+00:00,13.7,16.9
227889,Parque central,2026-09-08T17:50:34.862731+00:00,25.4,32.7
227907,Estacionamiento Alumnos,2026-09-08T17:50:34.862731+00:00,23.4,31.2
227913,EGADE-Sombrillas,2026-09-08T17:50:34.862731+00:00,31.7,45.7
228003,EGL-Jardín Robótica,2026-09-08T17:50:34.862731+00:00,26.6,36.5
228001,C-MTY Explanada 2,2026-09-08T17:50:34.862731+00:00,29.9,42.7
228383,Estadio Banorte,2026-09-08T17:50:34.862731+00:00,29.4,40.3
228381,C-MTY RAMPA CAFETERÍA,2026-09-08T17:50:34.862731+00:00,29.4,42.3
228389,PEGS-Sensor-Canchas,2026-09-08T17:50:34.862731+00:00,28.2,38.4
228407,CEDES,2026-09-08T17:50:34.862731+00:00,25.4,32.3
278863,Rio Balsas,2026-09-08T18:20:35.729069+00:00,26.6,36.2
278869,Veredalta,2026-09-08T18:20:35.729069+00:00,28.0,39.1
278871,Parroquia Reina de Los Ángeles,2026-09-08T18:20:35.729069+00:00,13.3,21.0
278875,Secretaría de Relaciones Exteriores,2026-09-08T18:20:35.729069+00:00,26.4,36.5
278883,Mater International Institute,2026-09-08T18:20:35.729069+00:00,27.1,38.2
278889,Chipinque Meseta,2026-09-08T18:20:35.729069+00:00,28.1,43.5
278901,OFICINAS SAN PEDRO PARQUES,2026-09-08T18:20:35.729069+00:00,28.2,37.8
278919,Residencia Tabachín,2026-09-08T18:20:35.729069+00:00,26.4,38.8
278929,Rio Caura,2026-09-08T18:20:35.729069+00:00,26.8,37.9
278931,Residencia Platon,2026-09-08T18:20:35.729069+00:00,27.2,38.4
278937,Residencia Saqqara,2026-09-08T18:20:35.729069+00:00,30.6,43.4
278939,Residencia Rio Rosas,2026-09-08T18:20:35.729069+00:00,27.5,37.6
278951,Parque El Capitán,2026-09-08T18:20:35.729069+00:00,26.9,36.0
278957,Los Pinos,2026-09-08T18:20:35.729069+00:00,23.0,33.8
278959,Colegio Nobel,2026-09-08T18:20:35.729069+00:00,24.5,33.2
278955,Residencia San Mateo,2026-09-08T18:20:35.729069+00:00,19.8,26.5
279836,San Roberto International School San Agustin,2026-09-08T18:20:35.729069+00:00,28.4,39.6
279834,Colegio Ingles Campus Encino,2026-09-08T18:20:35.729069+00:00,31.8,45.5
279854,Pinos,2026-09-08T18:20:35.729069+00:00,24.6,31.4
279866,Lomas del Campestre,2026-09-08T18:20:35.729069+00:00,29.2,40.2
279890,María Desatadora de Nudos,2026-09-08T18:20:35.729069+00:00,29.5,41.8
279926,Parque Mississippi,2026-09-08T18:20:35.729069+00:00,28.9,38.7
280524,Privada Paso de la Sierra,2026-09-08T18:20:35.729069+00:00,28.9,39.4
280520,Irish International School Campus First School,2026-09-08T18:20:35.729069+00:00,29.3,40.2
280532,Museo La Milarca,2026-09-08T18:20:35.729069+00:00,28.9,39.1
280534,Residencia Savotino,2026-09-08T18:20:35.729069+00:00,29.3,41.0
280644,Residencia nogal,2026-09-08T18:20:35.729069+00:00,28.3,40.7
280900,Rio Necaxa,2026-09-08T18:20:35.729069+00:00,29.5,40.9
280902,Residencia Rio Pesqueria,2026-09-08T18:20:35.729069+00:00,28.1,38.4
284960,Esquina Barranquilla y Patagonia (Altavista),2026-09-08T18:20:35.729069+00:00,31.6,41.6
286238,Oasis,2026-09-08T18:20:35.729069+00:00,24.0,29.7
286240,Casa Naranjos,2026-09-08T18:20:35.729069+00:00,24.7,32.3
288064,Terminal,2026-09-08T18:20:35.729069+00:00,29.6,40.3
288066,Hospital de San Vicente,2026-09-08T18:20:35.729069+00:00,27.3,37.2
288332,Facultad de Salud Pública y Nutrición,2026-09-08T18:20:35.729069+00:00,28.1,38.3
292893,TEC-AMM-RB-005,2026-09-08T18:20:35.729069+00:00,28.1,38.9
292895,TEC-AMM-RD-004,2026-09-08T18:20:35.729069+00:00,25.3,33.5
292889,TEC-AMM-RB-003,2026-09-08T18:20:35.729069+00:00,30.1,42.9
292891,TEC-AMM-RC-004,2026-09-08T18:20:35.729069+00:00,25.1,32.4
292901,TEC-AMM-RF-004,2026-09-08T18:20:35.729069+00:00,24.9,31.9
292897,TEC-AMM-RF-005,2026-09-08T18:20:35.729069+00:00,29.6,40.1
292905,TEC-AMM-RC-006,2026-09-08T18:20:35.729069+00:00,25.5,32.7
292941,TEC-AMM-RD-005,2026-09-08T18:20:35.729069+00:00,8.8,11.6
292943,TEC-AMM-RC-005,2026-09-08T18:20:35.729069+00:00,25.1,33.1
292939,TEC-AMM-RA-001,2026-09-08T18:20:35.729069+00:00,27.6,37.4
292949,TEC-AMM-RA-003,2026-09-08T18:20:35.729069+00:00,25.9,34.7
292951,TEC-AMM-RB-004,2026-09-08T18:20:35.729069+00:00,28.9,40.8
292947,TEC-AMM-RA-004,2026-09-08T18:20:35.729069+00:00,27.9,37.3
292957,TEC-AMM-RC-008,2026-09-08T18:20:35.729069+00:00,22.2,29.7
292973,TEC-AMM-RC-003,2026-09-08T18:20:35.729069+00:00,27.2,37.1
292983,TEC-AMM-RC-007,2026-09-08T18:20:35.729069+00:00,17.7,24.9
292997,TEC-AMM-RF-004,2026-09-08T18:20:35.729069+00:00,26.4,35.1
292999,TEC-AMM-RE-002,2026-09-08T18:20:35.729069+00:00,23.7,31.4
293001,TEC-AMM-RF-006,2026-09-08T18:20:35.729069+00:00,26.9,36.8
293003,TEC-AMM-RB-006,2026-09-08T18:20:35.729069+00:00,28.1,38.3
293469,Leon Ortigosa ABP,2026-09-08T18:20:35.729069+00:00,29.0,41.0
293465,Loma Larga,2026-09-08T18:20:35.729069+00:00,29.4,42.5
293467,UMF37,2026-09-08T18:20:35.729069+00:00,25.9,35.8
33027,Lagos del Bosque,2026-09-08T18:20:35.729069+00:00,12.3,19.2
33117,Liceo de Monterrey,2026-09-08T18:20:35.729069+00:00,32.4,48.8
34441,Callejon de los Ayala,2026-09-08T18:20:35.729069+00:00,6.2,11.2
34499,San Patricio #106,2026-09-08T18:20:35.729069+00:00,0.0,0.0
34511,Rosario,2026-09-08T18:20:35.729069+00:00,22.1,36.9
38663,Rayon Norte,2026-09-08T18:20:35.729069+00:00,14.2,19.1
42211,RF,2026-09-08T18:20:35.729069+00:00,29.2,44.8
305140,Bicla,2026-09-08T18:20:35.729069+00:00,26.4,36.9
305164,NuevaMaderoDave,2026-09-08T18:20:35.729069+00:00,28.6,40.0
305192,11a avenida cumbres 1 sector,2026-09-08T18:20:35.729069+00:00,26.4,35.2
305232,PurpleAir Ancira Mty,2026-09-08T18:20:35.729069+00:00,30.2,41.9
43627,Liceo de Monterrey Rosemont,2026-09-08T18:20:35.729069+00:00,11.1,15.7
45769,Huascaran,2026-09-08T18:20:35.729069+00:00,21.5,32.9
308956,Jardín de las carreras,2026-09-08T18:20:35.729069+00:00,25.3,34.8
49949,El Horizonte,2026-09-08T18:20:35.729069+00:00,22.1,35.0
50555,Treviño,2026-09-08T18:20:35.729069+00:00,0.0,0.0
50871,TEC Garza Laguera,2026-09-08T18:20:35.729069+00:00,11.8,17.2
321194,Ramsesgs,2026-09-08T18:20:35.729069+00:00,29.0,40.1
119937,Grupo Reforma Cumbres,2026-09-08T18:20:35.729069+00:00,18.2,26.3
119965,Grupo Reforma El Norte,2026-09-08T18:20:35.729069+00:00,18.9,26.6
121825,Grupo Reforma Sierra Madre,2026-09-08T18:20:35.729069+00:00,3308.9,3308.9
136522,Bosques de La Pastora,2026-09-08T18:20:35.729069+00:00,19.0,29.7
147010,Santa Barbara,2026-09-08T18:20:35.729069+00:00,20.2,28.5
174781,Colegio Cambridge de Monterrey Campus Mitras,2026-09-08T18:20:35.729069+00:00,24.0,31.6
174787,Colegio Cambridge de Monterrey Campus Norte,2026-09-08T18:20:35.729069+00:00,23.3,28.7
189431,BEA,2026-09-08T18:20:35.729069+00:00,25.3,38.0
189435,Olinalá,2026-09-08T18:20:35.729069+00:00,26.3,41.9
189447,Río Amazonas NO,2026-09-08T18:20:35.729069+00:00,26.9,40.2
189455,CHIPINQUE CAV,2026-09-08T18:20:35.729069+00:00,27.5,44.5
189469,Hospital Zambran Hellion TecSalud,2026-09-08T18:20:35.729069+00:00,28.8,44.9
208785,Colegio Cambridge de Monterrey Campus Anáhuac,2026-09-08T18:20:35.729069+00:00,24.3,31.3
209147,Rincon de San Jeronimo,2026-09-08T18:20:35.729069+00:00,22.1,34.6
227879,Rectoria,2026-09-08T18:20:35.729069+00:00,23.6,31.5
227887,Sensor_Purple_Air-Explanada_EGP-Entrada_Prin,2026-09-08T18:20:35.729069+00:00,13.7,16.9
227889,Parque central,2026-09-08T18:20:35.729069+00:00,21.7,28.4
227907,Estacionamiento Alumnos,2026-09-08T18:20:35.729069+00:00,23.3,30.8
227913,EGADE-Sombrillas,2026-09-08T18:20:35.729069+00:00,31.0,44.0
228003,EGL-Jardín Robótica,2026-09-08T18:20:35.729069+00:00,23.2,30.9
228001,C-MTY Explanada 2,2026-09-08T18:20:35.729069+00:00,29.4,41.4
228383,Estadio Banorte,2026-09-08T18:20:35.729069+00:00,26.6,35.6
228381,C-MTY RAMPA CAFETERÍA,2026-09-08T18:20:35.729069+00:00,28.5,40.8
228389,PEGS-Sensor-Canchas,2026-09-08T18:20:35.729069+00:00,30.4,41.9
228407,CEDES,2026-09-08T18:20:35.729069+00:00,23.5,30.6
278863,Rio Balsas,2026-09-08T18:41:50.844066+00:00,26.2,35.6
278869,Veredalta,2026-09-08T18:41:50.844066+00:00,28.2,39.9
278871,Parroquia Reina de Los Ángeles,2026-09-08T18:41:50.844066+00:00,13.3,21.0
278875,Secretaría de Relaciones Exteriores,2026-09-08T18:41:50.844066+00:00,27.0,38.1
278883,Mater International Institute,2026-09-08T18:41:50.844066+00:00,32.6,46.1
278889,Chipinque Meseta,2026-09-08T18:41:50.844066+00:00,29.0,44.5
278901,OFICINAS SAN PEDRO PARQUES,2026-09-08T18:41:50.844066+00:00,28.9,38.8
278919,Residencia Tabachín,2026-09-08T18:41:50.844066+00:00,25.0,36.1
278929,Rio Caura,2026-09-08T18:41:50.844066+00:00,28.0,40.4
278931,Residencia Platon,2026-09-08T18:41:50.844066+00:00,27.6,38.9
278937,Residencia Saqqara,2026-09-08T18:41:50.844066+00:00,28.3,41.6
278939,Residencia Rio Rosas,2026-09-08T18:41:50.844066+00:00,27.7,39.2
278951,Parque El Capitán,2026-09-08T18:41:50.844066+00:00,26.4,35.0
278957,Los Pinos,2026-09-08T18:41:50.844066+00:00,22.4,33.0
278959,Colegio Nobel,2026-09-08T18:41:50.844066+00:00,26.0,36.2
278955,Residencia San Mateo,2026-09-08T18:41:50.844066+00:00,19.8,26.5
279836,San Roberto International School San Agustin,2026-09-08T18:41:50.844066+00:00,24.5,33.8
279834,Colegio Ingles Campus Encino,2026-09-08T18:41:50.844066+00:00,30.3,41.7
279854,Pinos,2026-09-08T18:41:50.844066+00:00,22.9,29.3
279866,Lomas del Campestre,2026-09-08T18:41:50.844066+00:00,26.1,35.8
279890,María Desatadora de Nudos,2026-09-08T18:41:50.844066+00:00,30.1,42.8
279926,Parque Mississippi,2026-09-08T18:41:50.844066+00:00,27.3,36.0
280524,Privada Paso de la Sierra,2026-09-08T18:41:50.844066+00:00,27.6,37.2
280520,Irish International School Campus First School,2026-09-08T18:41:50.844066+00:00,29.9,40.7
280532,Museo La Milarca,2026-09-08T18:41:50.844066+00:00,26.4,35.2
280534,Residencia Savotino,2026-09-08T18:41:50.844066+00:00,29.8,41.6
280644,Residencia nogal,2026-09-08T18:41:50.844066+00:00,30.7,45.2
280900,Rio Necaxa,2026-09-08T18:41:50.844066+00:00,27.2,36.1
280902,Residencia Rio Pesqueria,2026-09-08T18:41:50.844066+00:00,27.7,37.7
284960,Esquina Barranquilla y Patagonia (Altavista),2026-09-08T18:41:50.844066+00:00,27.9,37.8
286238,Oasis,2026-09-08T18:41:50.844066+00:00,22.5,28.4
286240,Casa Naranjos,2026-09-08T18:41:50.844066+00:00,26.0,34.0
288064,Terminal,2026-09-08T18:41:50.844066+00:00,26.2,35.0
288066,Hospital de San Vicente,2026-09-08T18:41:50.844066+00:00,31.7,43.0
288332,Facultad de Salud Pública y Nutrición,2026-09-08T18:41:50.844066+00:00,26.9,36.2
292893,TEC-AMM-RB-005,2026-09-08T18:41:50.844066+00:00,29.0,40.8
292895,TEC-AMM-RD-004,2026-09-08T18:41:50.844066+00:00,25.5,34.0
292889,TEC-AMM-RB-003,2026-09-08T18:41:50.844066+00:00,30.0,42.6
292891,TEC-AMM-RC-004,2026-09-08T18:41:50.844066+00:00,25.3,32.5
292901,TEC-AMM-RF-004,2026-09-08T18:41:50.844066+00:00,22.5,28.2
292897,TEC-AMM-RF-005,2026-09-08T18:41:50.844066+00:00,23.7,31.6
292905,TEC-AMM-RC-006,2026-09-08T18:41:50.844066+00:00,24.7,32.0
292941,TEC-AMM-RD-005,2026-09-08T18:41:50.844066+00:00,8.8,11.6
292943,TEC-AMM-RC-005,2026-09-08T18:41:50.844066+00:00,25.1,32.3
292939,TEC-AMM-RA-001,2026-09-08T18:41:50.844066+00:00,27.8,38.6
292949,TEC-AMM-RA-003,2026-09-08T18:41:50.844066+00:00,26.4,35.7
292951,TEC-AMM-RB-004,2026-09-08T18:41:50.844066+00:00,26.5,36.9
292947,TEC-AMM-RA-004,2026-09-08T18:41:50.844066+00:00,29.0,39.0
292957,TEC-AMM-RC-008,2026-09-08T18:41:50.844066+00:00,22.2,29.7
292973,TEC-AMM-RC-003,2026-09-08T18:41:50.844066+00:00,27.9,38.4
292983,TEC-AMM-RC-007,2026-09-08T18:41:50.844066+00:00,17.7,24.9
292997,TEC-AMM-RF-004,2026-09-08T18:41:50.844066+00:00,25.1,33.5
292999,TEC-AMM-RE-002,2026-09-08T18:41:50.844066+00:00,25.1,33.2
293001,TEC-AMM-RF-006,2026-09-08T18:41:50.844066+00:00,23.1,31.6
293003,TEC-AMM-RB-006,2026-09-08T18:41:50.844066+00:00,26.3,34.6
293469,Leon Ortigosa ABP,2026-09-08T18:41:50.844066+00:00,27.5,38.6
293465,Loma Larga,2026-09-08T18:41:50.844066+00:00,26.5,37.3
293467,UMF37,2026-09-08T18:41:50.844066+00:00,25.6,36.8
33027,Lagos del Bosque,2026-09-08T18:41:50.844066+00:00,11.4,17.2
33117,Liceo de Monterrey,2026-09-08T18:41:50.844066+00:00,27.8,42.4
34441,Callejon de los Ayala,2026-09-08T18:41:50.844066+00:00,7.2,11.9
34499,San Patricio #106,2026-09-08T18:41:50.844066+00:00,0.0,0.0
34511,Rosario,2026-09-08T18:41:50.844066+00:00,21.4,34.9
38663,Rayon Norte,2026-09-08T18:41:50.844066+00:00,14.2,19.1
42211,RF,2026-09-08T18:41:50.844066+00:00,26.1,39.4
305140,Bicla,2026-09-08T18:41:50.844066+00:00,26.9,37.5
305164,NuevaMaderoDave,2026-09-08T18:41:50.844066+00:00,28.3,40.0
305192,11a avenida cumbres 1 sector,2026-09-08T18:41:50.844066+00:00,27.9,37.7
305232,PurpleAir Ancira Mty,2026-09-08T18:41:50.844066+00:00,28.9,40.0
43627,Liceo de Monterrey Rosemont,2026-09-08T18:41:50.844066+00:00,10.4,14.8
45769,Huascaran,2026-09-08T18:41:50.844066+00:00,21.0,31.6
308956,Jardín de las carreras,2026-09-08T18:41:50.844066+00:00,26.0,36.0
49949,El Horizonte,2026-09-08T18:41:50.844066+00:00,21.0,31.9
50555,Treviño,2026-09-08T18:41:50.844066+00:00,0.0,0.0
50871,TEC Garza Laguera,2026-09-08T18:41:50.844066+00:00,11.8,17.2
321194,Ramsesgs,2026-09-08T18:41:50.844066+00:00,27.0,37.2
119937,Grupo Reforma Cumbres,2026-09-08T18:41:50.844066+00:00,13.4,23.5
119965,Grupo Reforma El Norte,2026-09-08T18:41:50.844066+00:00,19.0,27.3
121825,Grupo Reforma Sierra Madre,2026-09-08T18:41:50.844066+00:00,3275.8,3275.8
136522,Bosques de La Pastora,2026-09-08T18:41:50.844066+00:00,19.0,30.0
147010,Santa Barbara,2026-09-08T18:41:50.844066+00:00,22.0,32.0
174781,Colegio Cambridge de Monterrey Campus Mitras,2026-09-08T18:41:50.844066+00:00,24.2,31.8
174787,Colegio Cambridge de Monterrey Campus Norte,2026-09-08T18:41:50.844066+00:00,23.7,29.3
189431,BEA,2026-09-08T18:41:50.844066+00:00,25.4,38.3
189435,Olinalá,2026-09-08T18:41:50.844066+00:00,28.6,46.6
189447,Río Amazonas NO,2026-09-08T18:41:50.844066+00:00,26.9,39.2
189455,CHIPINQUE CAV,2026-09-08T18:41:50.844066+00:00,26.3,41.7
189469,Hospital Zambran Hellion TecSalud,2026-09-08T18:41:50.844066+00:00,25.2,40.3
208785,Colegio Cambridge de Monterrey Campus Anáhuac,2026-09-08T18:41:50.844066+00:00,24.3,31.0
209147,Rincon de San Jeronimo,2026-09-08T18:41:50.844066+00:00,23.1,36.5
227879,Rectoria,2026-09-08T18:41:50.844066+00:00,23.6,31.6
227887,Sensor_Purple_Air-Explanada_EGP-Entrada_Prin,2026-09-08T18:41:50.844066+00:00,13.7,16.9
227889,Parque central,2026-09-08T18:41:50.844066+00:00,22.9,29.9
227907,Estacionamiento Alumnos,2026-09-08T18:41:50.844066+00:00,20.8,27.9
227913,EGADE-Sombrillas,2026-09-08T18:41:50.844066+00:00,28.2,39.7
228003,EGL-Jardín Robótica,2026-09-08T18:41:50.844066+00:00,23.3,31.8
228001,C-MTY Explanada 2,2026-09-08T18:41:50.844066+00:00,31.2,44.5
228383,Estadio Banorte,2026-09-08T18:41:50.844066+00:00,28.0,38.3
228381,C-MTY RAMPA CAFETERÍA,2026-09-08T18:41:50.844066+00:00,26.9,37.4
228389,PEGS-Sensor-Canchas,2026-09-08T18:41:50.844066+00:00,27.4,37.0
228407,CEDES,2026-09-08T18:41:50.844066+00:00,23.5,30.6
278863,Rio Balsas,2026-09-08T19:15:44.446878+00:00,25.0,33.2
278869,Veredalta,2026-09-08T19:15:44.446878+00:00,23.1,30.5
278871,Parroquia Reina de Los Ángeles,2026-09-08T19:15:44.446878+00:00,13.3,21.0
278875,Secretaría de Relaciones Exteriores,2026-09-08T19:15:44.446878+00:00,24.0,33.7
278883,Mater International Institute,2026-09-08T19:15:44.446878+00:00,23.7,31.8
278889,Chipinque Meseta,2026-09-08T19:15:44.446878+00:00,27.5,42.7
278901,OFICINAS SAN PEDRO PARQUES,2026-09-08T19:15:44.446878+00:00,24.9,32.7
278919,Residencia Tabachín,2026-09-08T19:15:44.446878+00:00,21.6,30.5
278929,Rio Caura,2026-09-08T19:15:44.446878+00:00,27.2,38.6
278931,Residencia Platon,2026-09-08T19:15:44.446878+00:00,24.0,32.8
278937,Residencia Saqqara,2026-09-08T19:15:44.446878+00:00,24.6,34.8
278939,Residencia Rio Rosas,2026-09-08T19:15:44.446878+00:00,24.8,34.8
278951,Parque El Capitán,2026-09-08T19:15:44.446878+00:00,23.3,29.8
278957,Los Pinos,2026-09-08T19:15:44.446878+00:00,21.8,32.1
278959,Colegio Nobel,2026-09-08T19:15:44.446878+00:00,24.2,33.4
278955,Residencia San Mateo,2026-09-08T19:15:44.446878+00:00,19.8,26.5
279836,San Roberto International School San Agustin,2026-09-08T19:15:44.446878+00:00,20.7,28.0
279834,Colegio Ingles Campus Encino,2026-09-08T19:15:44.446878+00:00,30.3,41.7
279854,Pinos,2026-09-08T19:15:44.446878+00:00,20.4,25.2
279866,Lomas del Campestre,2026-09-08T19:15:44.446878+00:00,24.0,31.5
279890,María Desatadora de Nudos,2026-09-08T19:15:44.446878+00:00,27.7,38.4
279926,Parque Mississippi,2026-09-08T19:15:44.446878+00:00,25.6,33.5
280524,Privada Paso de la Sierra,2026-09-08T19:15:44.446878+00:00,26.0,34.5
280520,Irish International School Campus First School,2026-09-08T19:15:44.446878+00:00,24.7,32.4
280532,Museo La Milarca,2026-09-08T19:15:44.446878+00:00,22.1,29.2
280534,Residencia Savotino,2026-09-08T19:15:44.446878+00:00,27.2,37.6
280644,Residencia nogal,2026-09-08T19:15:44.446878+00:00,27.2,38.5
280900,Rio Necaxa,2026-09-08T19:15:44.446878+00:00,23.0,31.2
280902,Residencia Rio Pesqueria,2026-09-08T19:15:44.446878+00:00,26.9,36.6
284960,Esquina Barranquilla y Patagonia (Altavista),2026-09-08T19:15:44.446878+00:00,29.0,38.7
286238,Oasis,2026-09-08T19:15:44.446878+00:00,24.4,31.3
286240,Casa Naranjos,2026-09-08T19:15:44.446878+00:00,27.7,36.1
288064,Terminal,2026-09-08T19:15:44.446878+00:00,25.7,33.4
288066,Hospital de San Vicente,2026-09-08T19:15:44.446878+00:00,26.2,33.7
288332,Facultad de Salud Pública y Nutrición,2026-09-08T19:15:44.446878+00:00,25.8,34.8
292893,TEC-AMM-RB-005,2026-09-08T19:15:44.446878+00:00,28.0,39.0
292895,TEC-AMM-RD-004,2026-09-08T19:15:44.446878+00:00,23.7,31.8
292889,TEC-AMM-RB-003,2026-09-08T19:15:44.446878+00:00,27.0,36.8
292891,TEC-AMM-RC-004,2026-09-08T19:15:44.446878+00:00,22.9,28.9
292901,TEC-AMM-RF-004,2026-09-08T19:15:44.446878+00:00,20.7,25.1
292897,TEC-AMM-RF-005,2026-09-08T19:15:44.446878+00:00,25.9,34.3
292905,TEC-AMM-RC-006,2026-09-08T19:15:44.446878+00:00,23.1,29.6
292941,TEC-AMM-RD-005,2026-09-08T19:15:44.446878+00:00,8.8,11.6
292943,TEC-AMM-RC-005,2026-09-08T19:15:44.446878+00:00,24.0,32.0
292939,TEC-AMM-RA-001,2026-09-08T19:15:44.446878+00:00,27.0,36.9
292949,TEC-AMM-RA-003,2026-09-08T19:15:44.446878+00:00,24.6,32.9
292951,TEC-AMM-RB-004,2026-09-08T19:15:44.446878+00:00,23.5,32.0
292947,TEC-AMM-RA-004,2026-09-08T19:15:44.446878+00:00,27.5,36.7
292957,TEC-AMM-RC-008,2026-09-08T19:15:44.446878+00:00,22.2,29.7
292973,TEC-AMM-RC-003,2026-09-08T19:15:44.446878+00:00,27.1,36.2
292983,TEC-AMM-RC-007,2026-09-08T19:15:44.446878+00:00,17.7,24.9
292997,TEC-AMM-RF-004,2026-09-08T19:15:44.446878+00:00,21.2,27.6
292999,TEC-AMM-RE-002,2026-09-08T19:15:44.446878+00:00,23.6,31.5
293001,TEC-AMM-RF-006,2026-09-08T19:15:44.446878+00:00,23.3,31.6
293003,TEC-AMM-RB-006,2026-09-08T19:15:44.446878+00:00,25.6,33.9
293469,Leon Ortigosa ABP,2026-09-08T19:15:44.446878+00:00,23.0,31.5
293465,Loma Larga,2026-09-08T19:15:44.446878+00:00,24.9,34.8
293467,UMF37,2026-09-08T19:15:44.446878+00:00,25.1,35.7
33027,Lagos del Bosque,2026-09-08T19:15:44.446878+00:00,10.9,16.7
33117,Liceo de Monterrey,2026-09-08T19:15:44.446878+00:00,25.3,38.2
34441,Callejon de los Ayala,2026-09-08T19:15:44.446878+00:00,6.6,12.2
34499,San Patricio #106,2026-09-08T19:15:44.446878+00:00,0.0,0.1
34511,Rosario,2026-09-08T19:15:44.446878+00:00,20.4,33.6
38663,Rayon Norte,2026-09-08T19:15:44.446878+00:00,14.2,19.1
42211,RF,2026-09-08T19:15:44.446878+00:00,19.6,30.3
305140,Bicla,2026-09-08T19:15:44.446878+00:00,24.7,34.5
305164,NuevaMaderoDave,2026-09-08T19:15:44.446878+00:00,23.6,32.0
305192,11a avenida cumbres 1 sector,2026-09-08T19:15:44.446878+00:00,25.1,33.2
305232,PurpleAir Ancira Mty,2026-09-08T19:15:44.446878+00:00,27.4,37.2
43627,Liceo de Monterrey Rosemont,2026-09-08T19:15:44.446878+00:00,11.3,14.8
45769,Huascaran,2026-09-08T19:15:44.446878+00:00,19.7,29.4
